model,analyzer,lowercase,max_df,min_df,ngram_range,type,C,class_weight,penalty,solver,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
logreg,word,True,0.5,10,"(1, 1)",stem,0.5,balanced,l2,newton-cg,0.7814684862340573,0.421259842519685,0.8514753285395487,0.6959603118355775,0.7778897849462365,0.7492577633503025,0.4923076923076923,0.8325815866277526,0.6586682663467307,0.7541974479516454
logreg,word,True,1.0,10,"(1, 1)",stem,0.5,balanced,l2,lbfgs,0.7814684862340573,0.421259842519685,0.8514753285395487,0.6959603118355775,0.7778897849462365,0.7492577633503025,0.4923076923076923,0.8325815866277526,0.6586682663467307,0.7541974479516454
logreg,word,True,1.0,10,"(1, 1)",stem,0.5,balanced,l2,newton-cg,0.7814684862340573,0.421259842519685,0.8514753285395487,0.6959603118355775,0.7778897849462365,0.7492577633503025,0.4923076923076923,0.8325815866277526,0.6586682663467307,0.7541974479516454
logreg,word,True,0.25,10,"(1, 1)",stem,1.0,balanced,l2,lbfgs,0.7803452607203455,0.4142011834319527,0.8494650410549889,0.6984572230014026,0.7762096774193549,0.7480102787026024,0.4923664122137405,0.829736211031175,0.6599166170339487,0.7521826729348556
logreg,word,True,0.25,10,"(1, 1)",stem,1.0,balanced,l2,newton-cg,0.7803452607203455,0.4142011834319527,0.8494650410549889,0.6984572230014026,0.7762096774193549,0.7480102787026024,0.4923664122137405,0.829736211031175,0.6599166170339487,0.7521826729348556
logreg,word,True,0.5,10,"(1, 1)",stem,1.0,balanced,l2,lbfgs,0.7803452607203455,0.4142011834319527,0.8494650410549889,0.6984572230014026,0.7762096774193549,0.7480102787026024,0.4923664122137405,0.829736211031175,0.6599166170339487,0.7521826729348556
logreg,word,True,0.5,10,"(1, 1)",stem,1.0,balanced,l2,newton-cg,0.7803452607203455,0.4142011834319527,0.8494650410549889,0.6984572230014026,0.7762096774193549,0.7480102787026024,0.4923664122137405,0.829736211031175,0.6599166170339487,0.7521826729348556
logreg,word,True,1.0,10,"(1, 1)",stem,1.0,balanced,l2,lbfgs,0.7803452607203455,0.4142011834319527,0.8494650410549889,0.6984572230014026,0.7762096774193549,0.7480102787026024,0.4923664122137405,0.829736211031175,0.6599166170339487,0.7521826729348556
logreg,word,True,1.0,10,"(1, 1)",stem,1.0,balanced,l2,newton-cg,0.7803452607203455,0.4142011834319527,0.8494650410549889,0.6984572230014026,0.7762096774193549,0.7480102787026024,0.4923664122137405,0.829736211031175,0.6599166170339487,0.7521826729348556
logreg,word,True,0.25,10,"(1, 1)",original,0.5,balanced,l2,newton-cg,0.7774130102071434,0.3903420523138833,0.8486340142751662,0.6954022988505747,0.7745295698924731,0.7425497602847227,0.46449136276391556,0.8305263157894737,0.6483180428134556,0.7484889187374076
logreg,word,True,0.5,10,"(1, 1)",original,0.5,balanced,l2,newton-cg,0.7774130102071434,0.3903420523138833,0.8486340142751662,0.6954022988505747,0.7745295698924731,0.7425497602847227,0.46449136276391556,0.8305263157894737,0.6483180428134556,0.7484889187374076
logreg,word,True,1.0,10,"(1, 1)",original,0.5,balanced,l2,newton-cg,0.7774130102071434,0.3903420523138833,0.8486340142751662,0.6954022988505747,0.7745295698924731,0.7425497602847227,0.46449136276391556,0.8305263157894737,0.6483180428134556,0.7484889187374076
logreg,word,True,0.25,10,"(1, 1)",lemma,0.1,balanced,l2,lbfgs,0.7773682851647696,0.4033970276008492,0.8523636363636364,0.6828908554572272,0.7782258064516129,0.7311084856223464,0.44612476370510395,0.8270481144343302,0.6245259165613147,0.7394224311618536
logreg,word,True,0.25,10,"(1, 1)",lemma,0.1,balanced,l2,newton-cg,0.7773682851647696,0.4033970276008492,0.8523636363636364,0.6828908554572272,0.7782258064516129,0.7311084856223464,0.44612476370510395,0.8270481144343302,0.6245259165613147,0.7394224311618536
logreg,word,True,0.5,10,"(1, 1)",lemma,0.1,balanced,l2,lbfgs,0.7773682851647696,0.4033970276008492,0.8523636363636364,0.6828908554572272,0.7782258064516129,0.7311084856223464,0.44612476370510395,0.8270481144343302,0.6245259165613147,0.7394224311618536
logreg,word,True,0.5,10,"(1, 1)",lemma,0.1,balanced,l2,newton-cg,0.7773682851647696,0.4033970276008492,0.8523636363636364,0.6828908554572272,0.7782258064516129,0.7311084856223464,0.44612476370510395,0.8270481144343302,0.6245259165613147,0.7394224311618536
logreg,word,True,1.0,10,"(1, 1)",lemma,0.1,balanced,l2,lbfgs,0.7773682851647696,0.4033970276008492,0.8523636363636364,0.6828908554572272,0.7782258064516129,0.7311084856223464,0.44612476370510395,0.8270481144343302,0.6245259165613147,0.7394224311618536
logreg,word,True,1.0,10,"(1, 1)",lemma,0.1,balanced,l2,newton-cg,0.7773682851647696,0.4033970276008492,0.8523636363636364,0.6828908554572272,0.7782258064516129,0.7311084856223464,0.44612476370510395,0.8270481144343302,0.6245259165613147,0.7394224311618536
logreg,word,True,0.25,10,"(1, 2)",lemma,0.1,balanced,l2,lbfgs,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.25,10,"(1, 2)",lemma,0.1,balanced,l2,newton-cg,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.25,10,"(1, 3)",lemma,0.1,balanced,l2,lbfgs,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.25,10,"(1, 3)",lemma,0.1,balanced,l2,newton-cg,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.5,10,"(1, 2)",lemma,0.1,balanced,l2,lbfgs,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.5,10,"(1, 2)",lemma,0.1,balanced,l2,newton-cg,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.5,10,"(1, 3)",lemma,0.1,balanced,l2,lbfgs,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.5,10,"(1, 3)",lemma,0.1,balanced,l2,newton-cg,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,1.0,10,"(1, 2)",lemma,0.1,balanced,l2,lbfgs,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,1.0,10,"(1, 2)",lemma,0.1,balanced,l2,newton-cg,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,1.0,10,"(1, 3)",lemma,0.1,balanced,l2,lbfgs,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,1.0,10,"(1, 3)",lemma,0.1,balanced,l2,newton-cg,0.7773318198511338,0.3991507430997877,0.8523002421307505,0.6839378238341969,0.7782258064516129,0.7328593810963576,0.45197740112994345,0.8270833333333333,0.628391167192429,0.7407656145063801
logreg,word,True,0.25,10,"(1, 2)",original,0.5,balanced,l2,lbfgs,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.25,10,"(1, 2)",original,0.5,balanced,l2,newton-cg,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.25,10,"(1, 3)",original,0.5,balanced,l2,lbfgs,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.25,10,"(1, 3)",original,0.5,balanced,l2,newton-cg,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.5,10,"(1, 2)",original,0.5,balanced,l2,lbfgs,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.5,10,"(1, 2)",original,0.5,balanced,l2,newton-cg,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.5,10,"(1, 3)",original,0.5,balanced,l2,lbfgs,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.5,10,"(1, 3)",original,0.5,balanced,l2,newton-cg,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,1.0,10,"(1, 2)",original,0.5,balanced,l2,lbfgs,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,1.0,10,"(1, 2)",original,0.5,balanced,l2,newton-cg,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,1.0,10,"(1, 3)",original,0.5,balanced,l2,lbfgs,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,1.0,10,"(1, 3)",original,0.5,balanced,l2,newton-cg,0.7772610173623088,0.40080160320641284,0.8481417671671179,0.6935251798561151,0.7745295698924731,0.7441369557815974,0.46360153256704983,0.8304771948325863,0.6532602071907374,0.7494963062458025
logreg,word,True,0.25,10,"(1, 1)",original,0.5,balanced,l2,lbfgs,0.7770625956779197,0.3870967741935484,0.8484251968503937,0.6954022988505747,0.7741935483870968,0.7429592902963094,0.46449136276391556,0.8307449328770729,0.6491442542787286,0.7488247145735393
logreg,word,True,0.5,10,"(1, 1)",original,0.5,balanced,l2,lbfgs,0.7770625956779197,0.3870967741935484,0.8484251968503937,0.6954022988505747,0.7741935483870968,0.7429592902963094,0.46449136276391556,0.8307449328770729,0.6491442542787286,0.7488247145735393
logreg,word,True,1.0,10,"(1, 1)",original,0.5,balanced,l2,lbfgs,0.7770625956779197,0.3870967741935484,0.8484251968503937,0.6954022988505747,0.7741935483870968,0.7429592902963094,0.46449136276391556,0.8307449328770729,0.6491442542787286,0.7488247145735393
logreg,word,True,0.25,20,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.25,20,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.25,20,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.25,20,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.5,20,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.5,20,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.5,20,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.5,20,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,1.0,20,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,1.0,20,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,1.0,20,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,1.0,20,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.7768639546498446,0.36873747494989983,0.8520157325467059,0.6902527075812276,0.7738575268817204,0.7242495177639129,0.4309392265193371,0.8235294117647058,0.6136218968809675,0.7323707186030893
logreg,word,True,0.25,10,"(1, 2)",stem,1.5,balanced,l2,lbfgs,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.25,10,"(1, 2)",stem,1.5,balanced,l2,newton-cg,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.25,10,"(1, 3)",stem,1.5,balanced,l2,lbfgs,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.25,10,"(1, 3)",stem,1.5,balanced,l2,newton-cg,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.5,10,"(1, 2)",stem,1.5,balanced,l2,lbfgs,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.5,10,"(1, 2)",stem,1.5,balanced,l2,newton-cg,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.5,10,"(1, 3)",stem,1.5,balanced,l2,lbfgs,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.5,10,"(1, 3)",stem,1.5,balanced,l2,newton-cg,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,1.0,10,"(1, 2)",stem,1.5,balanced,l2,lbfgs,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,1.0,10,"(1, 2)",stem,1.5,balanced,l2,newton-cg,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,1.0,10,"(1, 3)",stem,1.5,balanced,l2,lbfgs,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,1.0,10,"(1, 3)",stem,1.5,balanced,l2,newton-cg,0.7762740440635506,0.4241245136186771,0.8441007732601646,0.6941917424772569,0.7718413978494624,0.7516672262135077,0.49520153550863727,0.8305718866916088,0.6686355581807443,0.7552048354600402
logreg,word,True,0.25,10,"(1, 1)",stem,1.5,balanced,l2,lbfgs,0.775325886726967,0.4069767441860465,0.8450985283112996,0.6923615977575331,0.770497311827957,0.7465786205337637,0.4848484848484848,0.8288770053475935,0.6587677725118484,0.7501678979180658
logreg,word,True,0.25,10,"(1, 1)",stem,1.5,balanced,l2,newton-cg,0.775325886726967,0.4069767441860465,0.8450985283112996,0.6923615977575331,0.770497311827957,0.7465786205337637,0.4848484848484848,0.8288770053475935,0.6587677725118484,0.7501678979180658
logreg,word,True,0.5,10,"(1, 1)",stem,1.5,balanced,l2,lbfgs,0.775325886726967,0.4069767441860465,0.8450985283112996,0.6923615977575331,0.770497311827957,0.7465786205337637,0.4848484848484848,0.8288770053475935,0.6587677725118484,0.7501678979180658
